Play Prior,Bet Prior,Fold Prior,Has Pair Raise Prior,No Pair Raise Prior,Number Of Players,Position,Pot Size,Action,Has Pair
0.56941,0.19280,0.39589,0.16667,0.22794,4,2,12188,k,0
0.60852,0.38306,0.38674,0.74074,0.49552,4,2,38543,B,0
0.57042,0.19316,0.39573,0.16667,0.22628,4,4,10446,c,0
0.60852,0.38292,0.38660,0.74074,0.49405,4,2,38543,k,0
0.61191,0.28324,0.38047,0.58000,0.33793,2,1,9778,B,0
0.67241,0.25301,0.33735,0.00000,0.38462,2,2,135,B,0
0.61191,0.28318,0.38039,0.58000,0.33716,2,1,9778,c,0
0.67241,0.25150,0.33533,0.00000,0.37037,2,2,135,k,0
0.68067,0.26744,0.32558,0.00000,0.39286,2,1,135,B,0
0.61226,0.28346,0.37989,0.58000,0.33867,2,2,9778,B,0
0.68067,0.26590,0.32370,0.00000,0.37931,2,1,135,c,0
0.61226,0.28340,0.37981,0.58000,0.33790,2,2,9778,k,0
0.68595,0.27429,0.32000,0.00000,0.40000,2,1,57,B,0
0.61250,0.28365,0.37978,0.58000,0.33941,2,2,4191,B,0
0.68595,0.27273,0.31818,0.00000,0.38710,2,1,57,c,0
0.61250,0.28380,0.37970,0.58000,0.34091,2,2,4191,r,0
0.68595,0.27119,0.31638,0.00000,0.37500,2,1,57,c,0
0.70992,0.29592,0.29592,0.00000,0.39394,2,1,137,B,0
0.61368,0.28550,0.37887,0.58000,0.34240,2,2,9776,B,0
0.70992,0.29442,0.29442,0.00000,0.38235,2,1,137,c,0
0.61368,0.28544,0.37879,0.58000,0.34163,2,2,9776,k,0
0.72263,0.30918,0.28986,0.00000,0.40000,2,1,58,B,0
0.61438,0.28633,0.37841,0.58000,0.34312,2,2,4190,B,0
0.72263,0.30769,0.28846,0.00000,0.38889,2,1,58,c,0
0.61438,0.28648,0.37833,0.58000,0.34459,2,2,4190,r,0
0.72263,0.30622,0.28708,0.00000,0.37838,2,1,58,c,0
0.73427,0.32110,0.28440,0.00000,0.39474,2,1,128,B,0
0.61508,0.28721,0.37803,0.58000,0.34607,2,2,9786,B,0
0.73427,0.31963,0.28311,0.00000,0.38462,2,1,128,c,0
0.61508,0.28715,0.37794,0.58000,0.34529,2,2,9786,k,0
0.73793,0.32432,0.28378,0.00000,0.40000,2,1,55,B,0
0.61531,0.28761,0.37770,0.58000,0.34676,2,2,4193,B,0
0.73793,0.32287,0.28251,0.00000,0.39024,2,1,55,c,0
0.61531,0.28776,0.37762,0.58000,0.34821,2,2,4193,r,0
0.73793,0.32143,0.28125,0.00000,0.38095,2,1,55,c,0
0.61543,0.28791,0.37754,0.58000,0.34967,2,1,9794,B,0
0.73973,0.32444,0.28000,0.00000,0.39535,2,2,119,B,0
0.61543,0.28785,0.37746,0.58000,0.34889,2,1,9794,c,0
0.73973,0.32301,0.27876,0.00000,0.38636,2,2,119,k,0
0.61659,0.28915,0.37652,0.58000,0.35033,2,1,9793,B,0
0.75641,0.34016,0.26639,0.00000,0.40000,2,2,121,B,0
0.61659,0.28909,0.37644,0.58000,0.34956,2,1,9793,c,0
0.75641,0.33878,0.26531,0.00000,0.39130,2,2,121,k,0
0.75796,0.34146,0.26423,0.33333,0.39130,2,1,52,B,1
0.61671,0.28924,0.37636,0.58824,0.34956,2,2,4196,B,1
0.75796,0.34008,0.26316,0.25000,0.39130,2,1,52,c,1
0.61671,0.28940,0.37628,0.59615,0.34956,2,2,4196,r,1
0.75796,0.33871,0.26210,0.20000,0.39130,2,1,52,c,1
0.61682,0.28955,0.37620,0.59615,0.35099,2,1,9789,B,0
0.75949,0.34137,0.26104,0.20000,0.40426,2,2,124,B,0
0.61682,0.28948,0.37612,0.59615,0.35022,2,1,9789,c,0
0.75949,0.34000,0.26000,0.20000,0.39583,2,2,124,k,0
0.76687,0.34884,0.25581,0.20000,0.40816,2,1,124,B,0
0.61740,0.29006,0.37569,0.59615,0.35165,2,2,9789,B,0
0.76687,0.34749,0.25483,0.20000,0.40000,2,1,124,c,0
0.61740,0.28999,0.37561,0.59615,0.35088,2,2,9789,k,0
0.61786,0.29026,0.37556,0.59615,0.35230,3,1,9789,B,0
0.65224,0.37707,0.36443,0.40000,0.45455,3,2,19358,B,0
0.61786,0.29020,0.37548,0.59615,0.35153,3,1,9789,c,0
0.65224,0.37688,0.36425,0.40000,0.45238,3,2,19358,k,0
0.61832,0.29032,0.37529,0.60377,0.35153,4,1,7340,B,1
0.62619,0.24004,0.35334,0.45946,0.29787,4,4,2567,c,0
0.61832,0.29025,0.37521,0.59259,0.35153,4,1,7340,c,1
0.62708,0.24063,0.35311,0.45946,0.30159,5,1,2579,B,0
0.47899,0.29114,0.51266,0.00000,0.38889,5,2,1400,B,0
0.62708,0.24049,0.35291,0.45946,0.30000,5,1,2579,c,0
0.47899,0.28931,0.50943,0.00000,0.36842,5,2,1400,k,0
0.48333,0.29375,0.50625,0.00000,0.40000,6,1,799,B,0
0.61848,0.29016,0.37503,0.59259,0.35294,6,2,4187,B,0
0.48333,0.29814,0.50311,0.00000,0.42857,6,1,799,r,0
0.61848,0.29010,0.37495,0.59259,0.35217,6,2,4187,c,0
0.46472,0.29279,0.53453,0.54902,0.42405,6,2,2426,B,1
0.75275,0.34615,0.25874,0.20000,0.39216,6,4,66,c,0
0.46472,0.29268,0.53433,0.53846,0.42405,6,2,2426,k,1
0.61906,0.29059,0.37453,0.59259,0.35358,7,1,3256,B,0
0.48120,0.29944,0.51412,0.00000,0.45455,7,7,619,r,0
0.61906,0.29053,0.37445,0.59259,0.35281,7,1,3256,c,0
0.73822,0.34228,0.26510,0.20000,0.40385,7,2,76,B,0
0.62578,0.24020,0.35340,0.45946,0.29843,7,3,2918,c,0
0.73822,0.34114,0.26421,0.20000,0.39623,7,2,76,k,0
0.73958,0.34333,0.26333,0.20000,0.40741,8,1,53,B,0
0.62607,0.24062,0.35320,0.45946,0.30208,8,2,2043,B,0
0.73958,0.34219,0.26246,0.20000,0.40000,8,1,53,c,0
0.62607,0.24049,0.35301,0.45946,0.30052,8,2,2043,k,0
0.43519,0.23358,0.53285,0.60000,0.37500,8,3,96,r,1
0.61967,0.29049,0.37400,0.59259,0.35205,8,8,2245,c,0
0.61979,0.29064,0.37392,0.59259,0.35345,9,8,2353,r,0
0.46525,0.29300,0.53425,0.53846,0.42138,9,9,1082,c,0
0.61964,0.29034,0.37416,0.58182,0.35345,8,3,5345,c,1
0.72139,0.33654,0.27564,0.20000,0.39286,8,8,49,c,0
0.47619,0.29231,0.51795,0.00000,0.47826,8,1,1389,B,0
0.61976,0.29049,0.37408,0.58182,0.35484,8,2,7352,B,0
0.58810,0.28903,0.40951,0.36170,0.37559,8,4,669,c,0
0.47619,0.29082,0.51531,0.00000,0.45833,8,1,1389,c,0
0.61976,0.29042,0.37400,0.58182,0.35408,8,2,7352,k,0
0.46434,0.29272,0.53492,0.53846,0.42500,8,2,3872,B,0
0.58842,0.28888,0.40929,0.36170,0.37383,8,3,765,c,0
0.46434,0.29261,0.53472,0.53846,0.42236,8,2,3872,k,0
0.39085,0.20974,0.56834,0.35714,0.37736,9,2,1796,B,0
0.62471,0.24004,0.35461,0.45946,0.30412,9,5,1199,r,0
0.39085,0.20960,0.56795,0.35714,0.37383,9,2,1796,c,0
0.71770,0.33540,0.27640,0.20000,0.40351,9,1,67,B,0
0.62404,0.24020,0.35512,0.45946,0.30769,9,2,2039,B,0
0.71770,0.33437,0.27554,0.20000,0.39655,9,1,67,c,0
0.62404,0.24007,0.35493,0.45946,0.30612,9,2,2039,k,0
0.46348,0.29190,0.53496,0.53846,0.41975,9,3,1172,c,0
0.39176,0.20996,0.56729,0.37931,0.37383,9,6,1328,r,1
0.46348,0.29179,0.53476,0.53846,0.41718,9,3,1172,c,0
0.46375,0.29205,0.53457,0.53846,0.42073,9,2,2238,B,0
0.43966,0.23810,0.53061,0.60000,0.36000,9,4,180,c,0
0.62414,0.24009,0.35524,0.45946,0.30457,9,8,1690,c,0
0.46375,0.29194,0.53437,0.53846,0.41818,9,2,2238,k,0
0.64403,0.37276,0.37041,0.40000,0.45498,9,2,16590,B,0
0.46382,0.29177,0.53412,0.53846,0.41566,9,7,3841,c,0
0.64403,0.37259,0.37023,0.40000,0.45283,9,2,16590,k,0
0.68584,0.32070,0.29446,0.20000,0.38983,10,3,33,c,0
0.46350,0.29159,0.53434,0.54717,0.41566,10,7,1168,r,1
0.68584,0.31977,0.29360,0.20000,0.38333,10,3,33,c,0
0.64218,0.37184,0.37138,0.42857,0.45283,10,10,3315,r,1
0.61825,0.25926,0.33238,0.50000,0.34405,10,9,146,c,0
0.61825,0.25914,0.33223,0.50000,0.34295,10,9,146,c,0
0.39089,0.20952,0.56907,0.37931,0.37963,10,2,3078,B,0
0.61845,0.25828,0.33207,0.50000,0.34185,10,3,511,c,0
0.39089,0.20938,0.56869,0.37931,0.37615,10,2,3078,k,0
0.61991,0.23904,0.35936,0.45946,0.30303,10,3,2249,c,0
0.39160,0.20949,0.56851,0.37931,0.37273,10,9,3425,c,0
0.39179,0.20921,0.56842,0.36667,0.37273,10,7,2569,c,1
0.64146,0.37116,0.37209,0.42857,0.45070,10,9,9666,c,0
0.46203,0.29088,0.53540,0.54717,0.41916,10,2,2989,B,0
0.61889,0.25813,0.33208,0.50000,0.34076,10,6,565,c,0
0.67635,0.31405,0.30028,0.20000,0.37705,10,8,80,c,0
0.46203,0.29077,0.53521,0.54717,0.41667,10,2,2989,k,0
0.66667,0.31367,0.30563,0.33333,0.37705,10,10,2,r,1
0.62089,0.25773,0.33130,0.50000,0.33968,10,8,19,c,0
0.66667,0.31283,0.30481,0.28571,0.37705,10,10,2,c,1
0.62089,0.25761,0.33115,0.50000,0.33861,10,8,19,c,0
0.61771,0.28921,0.37580,0.58182,0.35332,10,10,5335,c,0
0.58101,0.28683,0.41536,0.36170,0.37674,10,2,481,B,0
0.42647,0.23324,0.53644,0.60000,0.34615,10,3,240,c,0
0.62098,0.25725,0.33115,0.50000,0.33754,10,5,445,c,0
0.58101,0.28668,0.41514,0.36170,0.37500,10,2,481,k,0
0.43066,0.23699,0.53468,0.60000,0.37037,10,1,164,B,0
0.46231,0.26923,0.51923,0.00000,0.44000,10,7,694,c,0
0.43066,0.23631,0.53314,0.60000,0.35714,10,1,164,c,0
0.45995,0.28980,0.53654,0.54717,0.42012,10,2,3842,B,0
0.62190,0.25662,0.33054,0.50000,0.33648,10,6,600,c,0
0.45995,0.28969,0.53635,0.54717,0.41765,10,2,3842,k,0
0.56961,0.19257,0.39611,0.16667,0.23188,10,1,2923,B,0
0.65660,0.30280,0.31043,0.25000,0.37705,10,4,46,c,1
0.56961,0.19241,0.39578,0.16667,0.23022,10,1,2923,c,0
0.62208,0.25660,0.33071,0.50000,0.33542,10,10,475,c,0
0.65543,0.30380,0.31139,0.25000,0.38710,10,2,140,B,0
0.61726,0.23899,0.36059,0.45946,0.30151,10,3,2240,c,0
0.65543,0.30303,0.31061,0.25000,0.38095,10,2,140,k,0
0.61782,0.23967,0.36002,0.45946,0.30500,10,1,1680,B,0
0.45794,0.26259,0.52518,0.00000,0.46154,10,2,936,B,0
0.45962,0.28911,0.53677,0.54717,0.41520,10,4,2241,c,0
0.58036,0.28549,0.41507,0.36170,0.37327,10,5,540,c,0
0.56928,0.19176,0.39613,0.16667,0.22857,10,7,6083,c,0
0.61782,0.23954,0.35983,0.45946,0.30348,10,1,1680,c,0
0.45794,0.26165,0.52330,0.00000,0.44444,10,2,936,k,0
0.46047,0.26429,0.52143,0.00000,0.46429,10,1,351,B,0
0.58067,0.28586,0.41486,0.36170,0.37615,10,4,202,r,0
0.62152,0.25624,0.33117,0.50000,0.33438,10,7,133,c,0
0.65556,0.30250,0.31000,0.25000,0.37500,10,9,39,c,0
0.46047,0.26335,0.51957,0.00000,0.44828,10,1,351,c,0
0.45966,0.28927,0.53674,0.54717,0.41860,10,2,3842,B,0
0.61765,0.23929,0.35998,0.45946,0.30198,10,9,2881,c,0
0.45966,0.28916,0.53655,0.54717,0.41618,10,2,3842,k,0
0.63757,0.36808,0.37403,0.42857,0.45327,9,2,16561,B,0
0.46154,0.25694,0.52083,0.00000,0.43333,9,5,1607,c,0
0.63757,0.36792,0.37386,0.42857,0.45116,9,2,16561,k,0
0.55471,0.20939,0.50080,0.15385,0.32184,9,1,526,B,0
0.61522,0.23894,0.36179,0.45946,0.30542,9,2,1440,B,0
0.46188,0.25517,0.52069,0.00000,0.41935,9,3,804,c,0
0.61769,0.28874,0.37600,0.58182,0.35256,9,4,4139,c,0
0.48204,0.29665,0.49441,0.82353,0.49020,9,6,1715,c,0
0.62025,0.25599,0.33241,0.50000,0.33333,9,8,307,c,0
0.55471,0.20923,0.50040,0.15385,0.31818,9,1,526,c,0
0.61522,0.23881,0.36160,0.45946,0.30392,9,2,1440,k,0
0.61550,0.23921,0.36141,0.45946,0.30732,9,1,2018,B,0
0.46429,0.25773,0.51890,0.00000,0.43750,9,2,1126,B,0
0.61550,0.23909,0.36123,0.45946,0.30583,9,1,2018,c,0
0.46429,0.25685,0.51712,0.00000,0.42424,9,2,1126,k,0
0.61762,0.28883,0.37605,0.58182,0.35394,9,2,4139,B,0
0.62073,0.25575,0.33211,0.50000,0.33230,9,6,306,c,0
0.61762,0.28877,0.37598,0.58182,0.35319,9,2,4139,k,0
0.45866,0.28889,0.53728,0.55556,0.41618,8,1,1344,B,1
0.62058,0.25551,0.33226,0.50000,0.33127,8,4,215,c,0
0.45866,0.28914,0.53708,0.56364,0.41618,8,1,1344,r,1
0.62058,0.25540,0.33211,0.50000,0.33025,8,4,215,c,0
0.57045,0.19138,0.39437,0.16667,0.23404,8,2,8124,B,0
0.62082,0.25528,0.33196,0.50000,0.32923,8,3,478,c,0
0.55388,0.20840,0.50079,0.15385,0.31461,8,5,818,c,0
0.57045,0.19123,0.39404,0.16667,0.23239,8,2,8124,k,0
0.62107,0.25562,0.33180,0.50000,0.33129,8,2,479,B,0
0.46288,0.25503,0.51678,0.00000,0.41176,8,5,1252,c,0
0.62107,0.25550,0.33165,0.50000,0.33028,8,2,479,k,0
0.55424,0.20870,0.50040,0.15385,0.32222,8,2,818,B,0
0.61713,0.28856,0.37626,0.58182,0.35244,8,4,6438,c,0
0.57078,0.19142,0.39439,0.16667,0.23077,8,7,8123,c,0
0.55424,0.20853,0.50000,0.15385,0.31868,8,2,818,k,0
0.46552,0.25581,0.51495,0.00000,0.42857,8,2,1020,B,0
0.57127,0.19126,0.39406,0.16667,0.22917,8,6,6646,c,0
0.46552,0.25497,0.51325,0.00000,0.41667,8,2,1020,k,0
0.45807,0.28878,0.53753,0.56364,0.41954,9,2,1582,B,0
0.68024,0.61538,0.29471,0.95000,0.85570,9,8,11583,r,0
0.45807,0.28867,0.53733,0.56364,0.41714,9,2,1582,c,0
0.62133,0.25559,0.33181,0.50000,0.33232,10,1,308,B,0
0.57191,0.19165,0.39312,0.16667,0.22759,10,10,5223,c,0
0.61761,0.28864,0.37597,0.58182,0.35169,10,6,4140,c,0
0.47950,0.29526,0.49662,0.82353,0.48544,10,9,1714,c,0
0.62133,0.25547,0.33166,0.50000,0.33131,10,1,308,c,0
0.62157,0.25536,0.33151,0.50000,0.33030,10,10,391,c,0
0.57239,0.19149,0.39280,0.16667,0.22603,10,9,6652,c,0
0.47846,0.29427,0.49747,0.82353,0.48077,9,4,685,c,0
0.67927,0.61481,0.29573,0.95000,0.85619,9,9,5628,r,0
0.47846,0.29402,0.49705,0.82353,0.47619,9,4,685,c,0
0.47851,0.29437,0.49706,0.82353,0.48113,9,2,3428,B,0
0.57031,0.19071,0.39446,0.15789,0.22603,9,3,10452,c,1
0.47851,0.29412,0.49664,0.82353,0.47664,9,2,3428,k,0
0.62032,0.25522,0.33243,0.50000,0.33233,9,1,431,B,0
0.63264,0.36515,0.37776,0.42857,0.45370,9,2,11591,B,0
0.62032,0.25511,0.33227,0.50000,0.33133,9,1,431,c,0
0.63264,0.36499,0.37759,0.42857,0.45161,9,2,11591,k,0
0.52218,0.38560,0.43188,1.00000,0.67742,10,6,2018,c,0
0.57159,0.19125,0.39384,0.15789,0.22449,10,8,4877,c,0
0.62080,0.25488,0.33197,0.50000,0.33033,10,9,287,c,0
0.45651,0.28794,0.53865,0.56364,0.42045,10,2,2688,B,0
0.57190,0.19063,0.39338,0.15789,0.22297,10,5,7316,c,0
0.45651,0.28784,0.53846,0.56364,0.41808,10,2,2688,k,0
0.45677,0.28809,0.53827,0.56364,0.42135,10,1,2243,B,0
0.61696,0.28849,0.37628,0.58182,0.35095,10,10,4825,c,0
0.52189,0.38579,0.43147,1.00000,0.68254,10,2,2506,B,0
0.62049,0.25441,0.33228,0.49020,0.33033,10,5,358,c,1
0.47036,0.24924,0.51064,0.00000,0.40541,10,9,930,c,0
0.45677,0.28799,0.53808,0.56364,0.41899,10,1,2243,c,0
0.52189,0.38481,0.43038,1.00000,0.67188,10,2,2506,k,0
0.62121,0.25486,0.33168,0.49020,0.33234,9,1,694,B,0
0.63090,0.36470,0.37903,0.42857,0.45413,9,2,19345,B,0
0.62121,0.25474,0.33153,0.49020,0.33134,9,1,694,c,0
0.63090,0.36453,0.37886,0.42857,0.45205,9,2,19345,k,0
0.52159,0.38500,0.43250,1.00000,0.67188,9,7,911,r,1
0.62145,0.25463,0.33138,0.49020,0.33036,9,9,126,c,0
0.47692,0.24779,0.50737,0.50000,0.40541,9,1,557,B,1
0.62091,0.25428,0.33183,0.49020,0.32938,9,6,206,c,0
0.47692,0.25000,0.50588,0.66667,0.40541,9,1,557,r,1
0.62091,0.25417,0.33168,0.49020,0.32840,9,6,206,c,0
0.52131,0.38614,0.43317,1.00000,0.67692,9,3,772,r,0
0.47893,0.24927,0.50440,0.66667,0.39474,9,9,286,c,0
0.52288,0.38765,0.43210,1.00000,0.67692,9,2,157,B,1
0.67355,0.61051,0.30059,0.95000,0.85667,9,7,1032,r,0
0.52288,0.38916,0.43103,1.00000,0.67692,9,2,157,r,1
0.67355,0.61070,0.30044,0.95000,0.85714,9,7,1032,r,0
0.52288,0.38821,0.42998,0.88889,0.67692,9,2,157,c,1
0.52443,0.38971,0.42892,0.90000,0.67692,9,1,107,B,1
0.67377,0.61089,0.30029,0.95000,0.85762,9,6,728,r,0
0.52443,0.39120,0.42787,0.90909,0.67692,9,1,107,r,1
0.67377,0.61108,0.30015,0.95000,0.85809,9,6,728,r,0
0.52443,0.39024,0.42683,0.83333,0.67692,9,1,107,c,1
0.63070,0.36481,0.37906,0.42857,0.45455,9,1,14501,B,0
0.54348,0.20763,0.50763,0.15385,0.32609,9,2,922,B,0
0.62171,0.25404,0.33169,0.49020,0.32743,9,9,508,c,0
0.63070,0.36465,0.37890,0.42857,0.45249,9,1,14501,c,0
0.54348,0.20748,0.50725,0.15385,0.32258,9,2,922,k,0
0.52244,0.39036,0.42892,0.83333,0.68182,9,5,1189,r,0
0.56957,0.19078,0.39666,0.15789,0.22148,9,6,2923,c,0
0.52063,0.38995,0.43062,0.84615,0.68182,10,2,622,B,1
0.62164,0.25336,0.33169,0.49020,0.32647,10,5,86,c,0
0.52063,0.39141,0.42959,0.85714,0.68182,10,2,622,r,1
0.62164,0.25324,0.33154,0.49020,0.32551,10,5,86,c,0
0.52215,0.39286,0.42857,0.86667,0.68182,10,1,858,B,1
0.45645,0.28722,0.53862,0.56364,0.41667,10,10,792,c,0
0.57035,0.18987,0.39557,0.15789,0.22000,10,3,2167,c,0
0.52215,0.39430,0.42755,0.87500,0.68182,10,1,858,r,1
0.45645,0.28712,0.53843,0.56364,0.41436,10,10,792,c,0
0.57035,0.18972,0.39526,0.15789,0.21854,10,3,2167,c,0
0.67262,0.60995,0.30083,0.95000,0.85855,10,6,3728,r,0
0.45671,0.28737,0.53825,0.57143,0.41436,10,9,505,r,1
0.67262,0.60965,0.30068,0.95000,0.85574,10,6,3728,c,0
0.67261,0.60973,0.30073,0.95000,0.85621,10,3,1530,r,0
0.51875,0.39294,0.43059,0.87500,0.68657,10,7,228,r,0
0.67261,0.60944,0.30058,0.95000,0.85342,10,3,1530,c,0
0.51840,0.39352,0.43056,0.87500,0.69118,9,1,819,B,0
0.45713,0.28766,0.53792,0.57143,0.41209,9,9,799,c,0
0.51840,0.39492,0.42956,0.87500,0.69565,9,1,819,r,0
0.45713,0.28756,0.53774,0.57143,0.40984,9,9,799,c,0
0.57286,0.23166,0.42054,0.45238,0.30288,9,1,11118,B,1
0.42857,0.20000,0.40000,0.00000,0.00000,9,7,14,c,0
0.57286,0.23152,0.42028,0.44186,0.30288,9,1,11118,c,1
0.42857,0.18182,0.36364,0.00000,0.00000,9,7,14,c,0
0.52424,0.40046,0.42563,0.88235,0.69565,9,5,1069,r,1
0.57226,0.23110,0.42073,0.44186,0.30144,9,6,16256,c,0
0.62291,0.25244,0.33038,0.49020,0.32456,9,7,174,c,0
0.67235,0.60859,0.30068,0.95000,0.85390,9,9,8653,r,0
0.62291,0.25232,0.33023,0.49020,0.32362,9,7,174,c,0
0.45631,0.28731,0.53835,0.57143,0.41304,9,2,3906,B,0
0.62314,0.25221,0.33009,0.49020,0.32267,9,6,573,c,0
0.45631,0.28721,0.53817,0.57143,0.41081,9,2,3906,k,0
0.62222,0.25221,0.33083,0.49020,0.32464,9,2,236,B,0
0.52381,0.40315,0.42568,0.88235,0.70000,9,8,1625,r,0
0.62222,0.25210,0.33068,0.49020,0.32370,9,2,236,c,0
0.53474,0.20700,0.51452,0.15385,0.32979,9,2,1051,B,0
0.57143,0.23105,0.42207,0.44186,0.30000,9,8,60377,c,0
0.53474,0.20685,0.51414,0.15385,0.32632,9,2,1051,k,0
0.66993,0.60702,0.30255,0.95000,0.85437,9,2,22112,B,0
0.45596,0.28686,0.53860,0.57143,0.40860,9,5,3038,c,0
0.62269,0.25220,0.33069,0.49020,0.32277,9,9,445,c,0
0.66993,0.60673,0.30240,0.95000,0.85161,9,2,22112,k,0
0.57025,0.23082,0.42296,0.44186,0.30332,9,2,14088,B,0
0.62300,0.25165,0.33084,0.49020,0.32184,9,4,133,c,0
0.67035,0.60690,0.30249,0.95000,0.85209,9,6,6635,r,0
0.57025,0.23068,0.42271,0.44186,0.30189,9,2,14088,c,0
0.62300,0.25154,0.33069,0.49020,0.32092,9,4,133,c,0
0.45638,0.28626,0.53790,0.57143,0.40642,9,5,910,c,0
0.57002,0.23058,0.42324,0.44186,0.30047,9,7,14087,c,0
0.45638,0.28616,0.53772,0.57143,0.40426,9,5,910,c,0
0.57002,0.23045,0.42298,0.44186,0.29907,9,7,14087,c,0
0.44828,0.19512,0.46341,0.00000,0.33333,9,2,85,B,0
0.57072,0.23017,0.42248,0.44186,0.29767,9,5,60369,c,0
0.44828,0.19048,0.45238,0.00000,0.25000,9,2,85,k,0
0.57178,0.23022,0.42146,0.44186,0.30093,8,2,60393,B,0
0.62263,0.25120,0.33085,0.49020,0.32000,8,3,567,c,0
0.57178,0.23008,0.42121,0.44186,0.29954,8,2,60393,k,0
0.45513,0.23704,0.53086,0.66667,0.41026,8,2,373,B,0
0.47222,0.17647,0.47059,0.00000,0.20000,8,3,19,c,0
0.45513,0.23645,0.52956,0.66667,0.40000,8,2,373,c,0
0.47222,0.17308,0.46154,0.00000,0.16667,8,3,19,c,0
0.48649,0.18868,0.45283,0.00000,0.28571,8,2,83,B,0
0.62256,0.25131,0.33115,0.49020,0.31909,8,6,565,c,0
0.48649,0.18519,0.44444,0.00000,0.25000,8,2,83,k,0
0.53056,0.40756,0.42437,0.88235,0.70423,8,1,930,B,0
0.57131,0.22990,0.42168,0.44186,0.30275,8,2,14092,B,0
0.66881,0.60626,0.30361,0.95000,0.85256,8,5,6619,r,0
0.45886,0.23844,0.52798,0.66667,0.39024,8,6,373,c,0
0.53056,0.40671,0.42348,0.88235,0.69444,8,1,930,c,0
0.57131,0.22976,0.42143,0.44186,0.30137,8,2,14092,c,0
1.00000,0.00000,0.00000,0.00000,0.00000,9,6,2,c,0
0.62197,0.25098,0.33218,0.48077,0.31909,9,7,14,c,1
1.00000,0.50000,0.00000,0.00000,0.50000,9,6,2,r,0
0.62197,0.25087,0.33203,0.47170,0.31909,9,7,14,c,1
0.52174,0.21538,0.44615,0.00000,0.33333,9,1,29,B,0
0.53005,0.40412,0.42268,0.88235,0.69863,9,3,1111,r,0
0.52174,0.21212,0.43939,0.00000,0.30000,9,1,29,c,0
0.53261,0.40779,0.42008,0.88235,0.70270,9,1,175,B,0
0.50000,0.40000,0.40000,0.00000,0.66667,9,3,8,r,0
0.62205,0.25054,0.33203,0.46296,0.31909,9,4,21,c,1
0.53261,0.40695,0.41922,0.88235,0.69333,9,1,175,c,0
0.50000,0.33333,0.33333,0.00000,0.50000,9,3,8,c,0
0.62205,0.25043,0.33189,0.45455,0.31909,9,4,21,c,1
0.51020,0.20290,0.44928,0.00000,0.27273,9,7,18,c,0
0.53388,0.40816,0.41837,0.88235,0.69737,9,9,492,r,0
0.51020,0.20000,0.44286,0.00000,0.25000,9,7,18,c,0
0.46319,0.23529,0.52235,0.66667,0.38095,9,5,286,c,0
0.53514,0.40937,0.41752,0.88889,0.69737,9,8,711,r,1
0.46319,0.23474,0.52113,0.66667,0.37209,9,5,286,c,0
0.46526,0.23557,0.51963,0.66667,0.36364,10,10,1249,c,0
0.62183,0.25032,0.33276,0.44643,0.31909,10,7,345,c,1
0.53457,0.41046,0.41851,0.88889,0.70130,10,2,922,B,0
0.52616,0.20588,0.52224,0.14286,0.32632,10,7,245,c,1
0.53457,0.41165,0.41767,0.88889,0.70513,10,2,922,r,0
0.52616,0.20573,0.52186,0.13333,0.32632,10,7,245,c,1
0.69231,0.29412,0.23529,0.00000,0.40000,10,3,27,c,0
0.47210,0.28709,0.54216,0.50000,0.39437,10,4,515,r,1
0.69231,0.27778,0.22222,0.00000,0.33333,10,3,27,c,0
0.62177,0.25011,0.33276,0.44643,0.32102,10,2,180,B,0
0.53684,0.41153,0.41750,0.88889,0.70886,10,8,1606,r,0
0.62177,0.25000,0.33262,0.44643,0.32011,10,2,180,c,0
0.58050,0.28564,0.41436,0.36170,0.37443,10,3,155,c,0
0.53646,0.41223,0.41815,0.88889,0.71250,10,4,666,r,0
0.58050,0.28549,0.41415,0.36170,0.37273,10,3,155,c,0
0.58081,0.28586,0.41393,0.36170,0.37557,10,2,444,B,0
0.66667,0.25000,0.28571,0.00000,0.28571,10,5,62,c,0
0.58081,0.28571,0.41372,0.36170,0.37387,10,2,444,k,0
0.47329,0.28737,0.54105,0.50000,0.38889,10,3,462,c,0
0.66393,0.60168,0.30784,0.95000,0.85304,10,6,4219,r,0
0.47329,0.28707,0.54048,0.50000,0.38356,10,3,462,c,0
0.66372,0.60158,0.30801,0.95000,0.85350,10,4,1957,r,0
0.53846,0.41553,0.41748,0.88889,0.71605,10,8,272,r,0
0.66372,0.60130,0.30787,0.95000,0.85079,10,4,1957,c,0
0.66415,0.60168,0.30758,0.95000,0.85127,10,2,5803,B,0
0.57930,0.28506,0.41509,0.36170,0.37220,10,5,183,c,0
0.66415,0.60186,0.30744,0.95000,0.85174,10,2,5803,r,0
0.57930,0.28491,0.41488,0.36170,0.37054,10,5,183,c,0
0.70968,0.20930,0.23256,0.00000,0.28571,10,5,3,c,1
0.47430,0.28750,0.54063,0.53333,0.38356,10,6,85,r,1
0.70968,0.22727,0.22727,0.50000,0.28571,10,5,3,r,1
0.47430,0.28720,0.54006,0.50000,0.38356,10,6,85,c,1
0.56556,0.22819,0.42577,0.44186,0.30000,10,10,42273,c,0
0.46835,0.18692,0.49533,0.00000,0.23077,10,7,140,c,0
0.47561,0.18919,0.48649,1.00000,0.23077,10,4,40,r,1
0.56580,0.22780,0.42561,0.43182,0.30000,10,7,12807,c,1
