@relation iswinning-final

@attribute 'Play Prior' numeric
@attribute 'Bet Prior' numeric
@attribute 'Fold Prior' numeric
@attribute 'Average Number Of Players' numeric
@attribute 'Beginning Chip Count Vs Table Average' numeric
@attribute 'Is Winning' {0,1}

@data
0.63636,0.11881,0.11881,4.514851,1.1388,1
0.72727,0.09901,0.11881,4.544554,0.1979,0
0.43478,0.09709,0.17476,4.533981,2.1316,1
0.86364,0.2,0.09,2.52,0.7977,1
0.86364,0.17647,0.10784,2.568627,1.4456,0
0.56522,0.07692,0.14423,6.788462,0.3229,1
0.7619,0.12,0.1,4.85,0.0144,1
0.3913,0.08,0.22,8.83,2.867,0
0.71429,0.14563,0.1165,6.427184,0.7857,1
0.72727,0.08911,0.12871,6.277228,0.9235,0
0.43478,0.07843,0.20588,7.313725,1.2569,1
0.56522,0.07843,0.16667,6.401961,0.4317,0
0.5,0.06,0.2,8.22,2.4602,1
0.45833,0.06667,0.18095,9.057143,0.2623,1
0.73913,0.06731,0.16346,9.125,0.0372,1
0.5,0.05825,0.18447,9.650485,0.0074,0
0.3913,0.05882,0.20588,9.382353,0.1477,0
0.63636,0.07767,0.16505,9.951456,1.3715,0
0.43478,0.05825,0.19417,9.708738,0.0245,0
0.52174,0.04,0.2,10,1.4259,0
0.375,0.06731,0.21154,9.951923,2.0043,0
0.5,0.07692,0.18269,9.961538,0.6854,1
0.41667,0.03883,0.23301,9.951456,3.6428,0
0.47619,0.0495,0.15842,9.960396,0.0425,0
0.47826,0.05825,0.18447,9.961165,0.369,1
0.34783,0.06,0.22,9.96,0.1107,1
0.63636,0.05882,0.17647,9.960784,1.4986,0
0.80952,0.06863,0.15686,9.960784,1.5315,0
0.56522,0.07921,0.17822,9.960396,0.0722,1
0.375,0.04902,0.20588,10,2.0084,1
0.6087,0.06863,0.21569,10,0.6894,1
0.5,0.05769,0.18269,10,3.685,1
0.43478,0.05941,0.20792,10,0.0201,1
0.47826,0.06,0.19,10,0.3779,1
0.30435,0.05,0.22,10,0.1086,0
0.73913,0.06731,0.14423,10,1.4979,0
0.45833,0.03922,0.19608,10,0.0356,0
0.5,0.0396,0.18812,8.712871,0.5527,0
0.56522,0.05,0.19,9.65,0.7828,1
0.47826,0.05941,0.21782,9.653465,2.128,0
0.52174,0.04854,0.21359,9.621359,3.9593,0
0.6087,0.05825,0.18447,7.427184,0.1995,0
0.34783,0.05941,0.19802,9,0.0353,1
0.65217,0.06931,0.17822,7.881188,0.0551,1
0.55,0.05941,0.17822,7.19802,3.6322,0
0.86364,0.06731,0.14423,7.346154,0.7009,0
0.47826,0.06731,0.20192,7.346154,1.9112,1
0.77273,0.06,0.16,7.18,0.1087,0
0.61905,0.09804,0.15686,7.235294,0.0266,0
0.54545,0.09,0.18,7.1,0.0443,1
0.6087,0.07921,0.17822,7.564356,0.0591,1
0.77273,0.06796,0.16505,7.699029,0.7716,1
0.3913,0.06796,0.21359,7.718447,3.8608,1
0.56522,0.07,0.15,7.65,2.195,0
0.63636,0.05882,0.20588,7.627451,0.134,0
0.52174,0.07,0.19,7.74,0.0514,0
0.47826,0.08911,0.16832,7.762376,0.0482,1
0.56522,0.07619,0.1619,7.771429,0.0536,0
0.59091,0.06863,0.18627,8.313725,0.0782,1
0.43478,0.05941,0.21782,8.168317,4.4413,0
0.56522,0.05825,0.15534,8.145631,0.8875,1
0.52381,0.06,0.18,8.4,0.1375,0
0.34783,0.06,0.2,8.25,2.4302,1
0.5,0.0396,0.18812,8.386139,0.0497,0
0.52174,0.07921,0.15842,8.386139,0.0652,1
0.81818,0.16832,0.10891,8.534653,0.0245,0
0.47826,0.06931,0.18812,9.009901,0.1059,0
0.59091,0.04854,0.17476,8.543689,0.088,1
0.59091,0.0396,0.19802,8.465347,4.4461,0
0.54545,0.03922,0.16667,8.441176,0.1415,1
0.66667,0.05825,0.16505,8.446602,0.886,1
0.3913,0.05825,0.21359,8.417476,2.3999,1
0.61905,0.09901,0.15842,8.574257,0.0559,1
0.47826,0.0495,0.19802,8.811881,0.0651,0
0.30435,0.05941,0.21782,9.128713,0.1196,0
0.72727,0.05825,0.14563,9.436893,0.0631,0
0.47826,0.05941,0.20792,9.60396,5.1624,1
0.69565,0.06796,0.16505,10,0.0271,1
0.72727,0.04762,0.18095,9.704762,0.1866,1
0.86364,0.06931,0.13861,9.960396,0.0329,1
0.70833,0.03846,0.17308,9.807692,1.0544,1
0.3913,0.0396,0.21782,9.881188,2.8854,0
0.9,0.0396,0.12871,10,0.0528,0
0.59091,0.06931,0.19802,9.940594,0.0733,0
0.25,0.05825,0.2233,9.631068,0.1307,1
0.72727,0.04854,0.19417,9.427184,0.0297,0
1,0.11765,0.10784,9.343137,0.0262,0
0.34783,0.04,0.23,9.37,5.1846,0
0.54545,0.05882,0.19608,9.372549,0.1877,1
0.45833,0.06796,0.19417,9.23301,2.8252,1
0.5,0.03883,0.21359,9.07767,0.0659,0
0.43478,0.07767,0.18447,9.23301,0.0509,1
0.3913,0.06931,0.20792,9.089109,0.1183,0
0.5,0.05,0.19,8.84,0.0977,0
0.7619,0.09,0.17,9,0.0411,1
0.95238,0.1165,0.1068,9,0.0434,1
0.54545,0.0396,0.17822,9,0.1892,0
0.43478,0.04902,0.22549,9,5.4425,0
0.3913,0.05825,0.20388,9.165049,2.9846,0
0.68182,0.06667,0.1619,9.314286,0.0348,0
0.41667,0.07921,0.21782,8.544554,0.1953,1
0.56522,0.09,0.18,8.55,0.1255,0
0.63636,0.07,0.19,8.45,0.0761,1
0.43478,0.07767,0.20388,8.213592,0.7943,1
0.52174,0.09804,0.19608,8.029412,0.0774,1
0.5,0.09804,0.18627,7.470588,5.2788,0
0.7619,0.1068,0.14563,7.048544,0.1265,1
0.59091,0.08,0.17,7.04,0.1788,1
0.34783,0.07,0.21,7.05,0.2723,1
0.59091,0.08,0.18,7,0.0609,0
0.34783,0.09,0.18,7,1.1606,1
0.5,0.07,0.18,7,0.0858,1
0.71429,0.07921,0.16832,7,0.1248,1
0.52174,0.1165,0.17476,7,5.1505,0
0.59091,0.06931,0.14851,6.841584,0.215,1
0.3913,0.07843,0.19608,6.656863,0.2518,0
0.42857,0.09,0.2,6.31,0.0676,0
0.47826,0.10784,0.17647,6.352941,1.0397,0
0.65217,0.13592,0.12621,6,4.3445,0
0.72727,0.1068,0.14563,6.31068,0.1582,1
0.54545,0.07921,0.16832,5.742574,0.1877,1
0.56522,0.08738,0.18447,5.679612,0.1986,0
0.68182,0.12871,0.10891,5.564356,0.0079,0
0.59091,0.13,0.17,5.53,1.0727,0
0.81818,0.09804,0.16667,7.029412,1.0973,0
0.77273,0.1165,0.15534,5.893204,0.6641,1
0.71429,0.14851,0.12871,3.465347,0.4344,1
0.86364,0.1165,0.1165,4.174757,1.67,1
0.66667,0.10891,0.13861,6.158416,0.1136,1
0.73913,0.12381,0.17143,4.6,1.14,0
0.65,0.07921,0.16832,4.70297,0.85,0
0.59091,0.07843,0.16667,5.382353,0.6606,1
0.81818,0.10577,0.125,4.509615,1.7746,0
0.3913,0.06931,0.19802,6.524752,0.0903,1
0.81818,0.1165,0.15534,4.61165,0.9921,1
0.85714,0.1165,0.1068,5.019417,0.4488,1
0.72727,0.12871,0.17822,4.712871,1.1099,0
0.66667,0.09901,0.15842,4.950495,2.0636,0
0.72727,0.03922,0.15686,9.607843,1.606,1
0.6087,0.08654,0.21154,5.336538,0.0977,0
0.59091,0.08738,0.19417,5.339806,0.9187,0
0.68182,0.13592,0.13592,5.330097,0.4494,1
0.68182,0.12,0.2,5.35,0.9994,1
0.69565,0.08738,0.15534,5.368932,1.7198,1
0.59091,0.09615,0.18269,5,1.0646,0
0.59091,0.08738,0.18447,5,0.0993,0
0.72727,0.17,0.13,5,0.5419,1
0.82609,0.16505,0.13592,4.669903,1.1535,1
0.71429,0.1,0.14,5.77,0.0222,1
0.77273,0.14563,0.07767,3.165049,1.4999,0
0.72727,0.11538,0.15385,4.144231,1.7453,0
0.80952,0.14423,0.15385,2.759615,0.0587,1
0.80952,0.16505,0.14563,3,1.1963,1
0.95455,0.15842,0.0495,3,1.7778,1
0.8,0.13861,0.15842,3,0.0495,0
0.8,0.15,0.13,3.19,1.1607,0
0.81818,0.14563,0.06796,3.359223,1.7773,1
0.71429,0.17,0.14,3.7,0.9889,1
0.61905,0.11,0.18,3.87,0.045,0
0.66667,0.14851,0.10891,3.663366,1.2375,0
0.81818,0.15534,0.14563,3.825243,1.4318,0
0.66667,0.11429,0.1619,3.971429,0.0689,1
0.85714,0.13,0.08,4.52,1.9679,1
0.72727,0.10784,0.10784,5.588235,0.0299,1
0.66667,0.125,0.15385,4.375,1.5631,1
0.68182,0.06796,0.17476,9.349515,0.2211,0
0.63636,0.07843,0.16667,5.088235,1.0087,1
0.81818,0.07843,0.18627,5.137255,0.0437,0
0.81818,0.11,0.1,5.27,1.587,1
0.54545,0.11765,0.14706,5.303922,0.0252,0
0.54545,0.09804,0.18627,5.72549,3.0425,1
0.69565,0.06731,0.15385,6,0.501,1
0.54545,0.06796,0.16505,6,0.0329,1
0.6087,0.10891,0.18812,6,0.7177,0
0.47619,0.07692,0.15385,6,0.0274,1
0.6087,0.08911,0.13861,6,1.2878,1
0.54545,0.07692,0.17308,6,3.463,1
0.71429,0.13725,0.13725,5.705882,0.8144,0
0.65217,0.07692,0.18269,5.682692,0.5857,0
0.81818,0.07843,0.17647,5.686275,0.0603,1
0.40909,0.08911,0.20792,5.544554,0.0349,1
0.90909,0.09709,0.1068,5.485437,1.7101,0
0.45455,0.09901,0.18812,5.049505,1.3673,0
0.63636,0.11881,0.16832,5.049505,0.9601,0
0.54545,0.07921,0.21782,5.039604,0.0481,0
0.86364,0.12745,0.13725,7.205882,0.0721,1
0.90909,0.13725,0.07843,5.04902,2.5527,1
0.59091,0.11,0.18,4.6,1.2356,0
0.63636,0.10476,0.18095,4.52381,0.8732,1
0.9,0.18447,0.13592,4.398058,0.0706,0
0.90476,0.13725,0.08824,4.362745,2.211,1
0.71429,0.1165,0.16505,4.456311,1.1933,1
0.63636,0.1068,0.20388,4.446602,0.8574,1
1,0.14706,0.10784,4.490196,2.2523,0
0.71429,0.15534,0.14563,4.475728,0.0632,0
0.72727,0.14563,0.14563,4,1.0987,1
0.61905,0.12,0.19,4.04,0.7991,1
0.95238,0.19,0.1,4.13,2.1146,1
0.61905,0.15,0.16,4.47,0.0712,1
0.57143,0.08911,0.18812,5,0.1202,0
0.68182,0.11538,0.20192,5,1.3268,0
1,0.16832,0.06931,5,2.4786,0
0.56522,0.09615,0.20192,5,0.9896,1
0.90476,0.18812,0.12871,2.841584,1.4212,1
0.81818,0.19608,0.11765,3.029412,0.2214,0
0.95455,0.21154,0.10577,2.096154,1.8832,0
0.90909,0.18269,0.07692,2.480769,0.1715,1
1,0.21359,0.12621,2,1.8228,0
0.90909,0.18447,0.08738,2.640777,0.1476,1
0.66667,0.09901,0.16832,5.940594,0.7275,0
0.69565,0.10476,0.14286,4.352381,1.4734,1
0.77273,0.14706,0.14706,3.509804,1.2427,1
0.63636,0.125,0.10577,4,0.1131,1
0.68182,0.12,0.16,4,1.2734,0
0.86364,0.125,0.125,7.259615,0.4463,1
0.68182,0.12381,0.1619,4.761905,1.3133,1
0.68182,0.12,0.13,4.7,1.0064,0
0.72727,0.14,0.14,5.07,0.3879,1
0.59091,0.04902,0.19608,7.343137,0.7915,0
0.6087,0.07921,0.15842,7.069307,0.0981,1
0.47619,0.07843,0.15686,7.745098,2.9482,1
0.77273,0.07921,0.14851,7.811881,0.4665,0
0.59091,0.06863,0.16667,7.960784,2.0996,1
0.6087,0.06731,0.18269,7.846154,0.716,1
0.34783,0.06,0.19,7.86,0.8612,1
0.7,0.07767,0.17476,5.776699,0.0803,0
0.54545,0.06863,0.15686,7.529412,0.2514,1
0.72727,0.06731,0.14423,7.567308,0.0719,0
0.90909,0.09709,0.15534,7.504854,0.4771,1
0.47826,0.07843,0.17647,7.509804,2.9485,0
0.5,0.10891,0.14851,7.425743,1.9737,0
0.47826,0.06863,0.18627,7.421569,0.7393,1
0.3913,0.06931,0.20792,7.425743,0.9081,1
0.45455,0.06796,0.18447,7.029126,0.1007,1
0.72727,0.1068,0.17476,6.378641,0.1592,1
0.7619,0.13,0.13,5.77,2.4969,1
0.54545,0.09,0.18,5.53,1.123,0
0.52174,0.07843,0.15686,5.392157,0.9993,1
0.6087,0.1068,0.13592,4.757282,0.1419,0
0.72727,0.12745,0.11765,4.343137,0.2451,0
0.68182,0.14,0.14,7.88,1.5459,1
0.8,0.14563,0.12621,6.194175,0.0135,0
1,0.22549,0.11765,2.04902,0.0198,0
0.95,0.31,0.06,2.09,1.9919,1
0.7619,0.12745,0.16667,3.901961,0.1537,0
0.75,0.11881,0.11881,3.643564,1.3572,1
0.72727,0.13462,0.17308,3.951923,0.0248,0
1,0.30769,0.05769,4,2.772,1
0.7,0.09709,0.14563,4,0.0826,1
0.57143,0.10891,0.18812,4,1.0969,0
0.80952,0.13861,0.14851,4,0.0538,1
0.94737,0.12871,0.10891,4,0.0583,0
0.90909,0.29126,0.1068,4,2.785,1
0.72727,0.14706,0.14706,4,1.107,1
0.63636,0.1068,0.17476,4,0.0471,0
0.95238,0.28155,0.1165,4,2.7971,1
0.61905,0.12871,0.16832,4,0.054,0
0.7619,0.10891,0.14851,4,1.1083,1
0.78947,0.11765,0.09804,3.95098,0.0655,1
0.80952,0.13462,0.125,3.951923,0.0342,0
1,0.29524,0.08571,3.961905,2.9738,0
0.54545,0.04808,0.20192,8.634615,0.2024,1
0.61905,0.09901,0.16832,6.415842,0.024,1
0.68182,0.10577,0.17308,6.807692,0.0661,1
0.66667,0.1,0.15,6.91,0.0226,0
0.54545,0.07767,0.18447,8.23301,3.8875,1
0.77273,0.14423,0.13462,8.519231,3.2409,1
0.45455,0.10784,0.16667,7.313725,1.4199,0
1,0.24752,0.0396,4.910891,1.5424,0
0.68182,0.09709,0.15534,4.932039,0.0626,1
0.7,0.12871,0.14851,4.90099,2.6018,1
0.63636,0.10476,0.17143,4.914286,0.6632,0
0.68182,0.13462,0.14423,5,0.0134,1
0.84211,0.12871,0.15842,5.19802,2.6426,0
0.59091,0.08,0.2,5.55,0.0689,1
1,0.28,0.02,5.52,2.128,1
0.47619,0.07921,0.19802,5.712871,0.3517,0
0.43478,0.07767,0.20388,6.291262,0.0318,0
0.81818,0.10784,0.14706,6.068627,0.0249,0
0.63636,0.1068,0.14563,8.15534,0.0241,1
0.5,0.07921,0.16832,6.821782,0.3365,1
0.59091,0.08824,0.18627,7.411765,4.0577,1
0.63636,0.08824,0.16667,7.137255,0.108,0
0.68182,0.09615,0.16346,6.605769,0.0442,0
0.5,0.06796,0.19417,9.475728,0.1499,1
0.63636,0.07921,0.14851,6.594059,0.0717,1
0.56522,0.10784,0.15686,6.186275,0.0404,1
0.68182,0.06931,0.14851,6.584158,0.879,1
0.54545,0.05825,0.18447,6.84466,0.3787,0
0.40909,0.08,0.19,7.52,0.3126,0
0.47826,0.1,0.18,7.68,1.1311,1
0.59091,0.09709,0.17476,9.504854,0.1542,0
0.69565,0.1165,0.14563,9,0.7638,1
0.61905,0.04854,0.17476,8.631068,2.7824,0
0.47826,0.1165,0.18447,8.456311,0.2596,1
0.43478,0.05941,0.19802,8.643564,0.6406,0
0.63636,0.07767,0.14563,8.349515,0.1782,1
0.43478,0.07,0.18,8.09,0.5045,1
0.43478,0.0566,0.20755,7.754717,0.6204,0
0.77273,0.19,0.12,7.4,3.5367,0
0.71429,0.08571,0.12381,6.819048,0.179,1
0.6087,0.06796,0.18447,6.815534,1.7328,0
0.52174,0.07,0.19,6.69,0.0272,0
0.47826,0.07692,0.20192,6.548077,0.3865,1
0.56522,0.08824,0.18627,7.215686,0.1957,0
0.34783,0.07843,0.18627,7.45098,0.1685,0
0.95455,0.2,0.05,8.98,3.2776,1
0.63636,0.14706,0.15686,8.176471,1.1334,0
0.66667,0.06796,0.18447,8.349515,4.9488,0
0.54545,0.07921,0.17822,8.693069,0.1105,1
0.41667,0.04808,0.21154,9.019231,0.4968,1
0.34783,0.05825,0.2233,9.135922,0.0177,0
0.34783,0.0495,0.20792,9.108911,0.1096,1
0.52174,0.08911,0.18812,9.049505,0.0433,1
0.54545,0.0396,0.18812,8.514851,0.0461,0
0.95238,0.18627,0.10784,8.264706,3.2781,1
0.72727,0.09709,0.14563,8.07767,3.9049,0
0.45455,0.05941,0.17822,7.475248,0.335,1
0.45455,0.05941,0.18812,7.485149,0.0171,1
0.43478,0.07921,0.20792,7.415842,0.0912,0
0.52174,0.07,0.19,7.45,0.0236,0
0.54545,0.07921,0.19802,7.425743,0.0448,1
0.9,0.2,0.1,7.18,2.9598,1
0.75,0.09901,0.13861,6.990099,3.4995,1
0.61905,0.07921,0.13861,6.227723,0.2829,1
0.54545,0.09804,0.15686,5.166667,0.0622,0
0.9,0.13,0.15,4.65,2.3097,0
0.91304,0.20388,0.07767,4.699029,1.9235,0
0.72727,0.09709,0.13592,4,0.1877,1
0.68182,0.12871,0.15842,3.594059,0.0648,1
0.66667,0.17,0.14,5.1,0.5828,1
0.95238,0.21,0.11,2.1,0.1592,1
0.90476,0.17647,0.07843,2.490196,1.0326,1
0.77273,0.2233,0.1068,3.339806,1.2063,0
0.72727,0.14851,0.16832,3.316832,0.0607,0
0.61905,0.11881,0.18812,3.683168,0.2858,0
0.71429,0.18812,0.12871,4,3.0836,1
0.95,0.16505,0.08738,4.582524,0.0883,1
0.72727,0.13725,0.13725,4.166667,0.0393,1
0.69565,0.16505,0.12621,4.174757,0.6791,0
0.63636,0.09709,0.15534,4.504854,0.2065,0
0.47619,0.08,0.19,5.77,3.1081,1
0.77273,0.15686,0.15686,4.931373,2.8196,1
0.47826,0.07843,0.15686,6.54902,0.0624,0
0.43478,0.07843,0.20588,6.137255,0.4447,0
0.7619,0.17,0.1,5.9,2.1152,0
0.52174,0.08824,0.18627,7.205882,0.112,0
0.29167,0.04902,0.21569,8.735294,3.1559,1
0.95,0.09804,0.13725,8.078431,0.0202,0
0.54545,0.04902,0.16667,8.617647,0.417,1
0.33333,0.05941,0.21782,8.128713,1.4135,0
0.45833,0.08824,0.18627,8.27451,1.4795,0
0.3913,0.09709,0.18447,8.223301,0.3103,1
0.90909,0.24752,0.08911,7.752475,3.2616,0
0.56522,0.08911,0.17822,7.712871,0.1169,1
0.52381,0.05825,0.17476,7.368932,0.0316,1
0.34783,0.05825,0.21359,7.271845,0.3499,1
0.5,0.06863,0.18627,7.127451,1.4643,0
0.34783,0.05941,0.20792,7.207921,1.3915,1
0.81818,0.12745,0.05882,6.647059,0.0809,0
0.71429,0.17647,0.12745,7.823529,3.3133,1
0.54545,0.06,0.18,7.97,0.1178,1
0.85,0.05,0.17,8.04,0.0287,0
0.7619,0.12871,0.14851,5.653465,2.3751,1
0.3913,0.06863,0.18627,8.411765,0.3277,1
0.63636,0.08,0.18,8.46,1.3,1
0.47826,0.08738,0.20388,8.456311,1.2194,0
0.45833,0.03846,0.18269,9.432692,0.0434,1
0.56522,0.08824,0.15686,8.617647,0.0322,0
0.59091,0.08,0.19,7.73,0.3217,0
0.86957,0.20388,0.1165,8.757282,2.6749,0
0.34783,0.04,0.22,8.79,0.0948,0
0.65217,0.05825,0.18447,8.796117,3.3006,1
0.45833,0.04762,0.2,8.733333,0.2947,1
0.6087,0.09804,0.19608,8.764706,1.152,1
0.30435,0.05941,0.20792,8.712871,1.0727,1
0.30435,0.04,0.22,8.67,0.0302,0
0.68182,0.07921,0.18812,8.584158,0.0177,0
0.85714,0.2233,0.1068,8.592233,2.5703,0
0.45833,0.06796,0.20388,8.640777,0.1017,1
0.52174,0.08654,0.20192,8.634615,3.4971,1
0.71429,0.09,0.14,8.62,1.3192,1
0.34783,0.06796,0.21359,8.825243,1.2805,1
0.57143,0.05769,0.18269,8.875,0.0709,1
0.52174,0.07921,0.18812,8.435644,0.0616,1
0.59091,0.05882,0.16667,9.411765,0.0187,1
0.61905,0.04,0.16,9.55,0.0157,1
0.43478,0.07,0.21,9.7,0.0656,0
0.43478,0.06,0.2,9.74,2.5647,1
0.45455,0.05941,0.16832,9.821782,0.1851,1
0.52174,0.06731,0.18269,9.817308,4.3323,1
0.73913,0.16505,0.13592,10,1.4052,0
0.47826,0.06,0.17,9.96,0.0844,1
0.375,0.0396,0.21782,9.920792,1.368,0
0.43478,0.07843,0.18627,9.862745,0.0501,1
0.34783,0.0396,0.20792,9.722772,0.0162,0
0.375,0.03922,0.21569,9.323529,0.0576,0
0.3913,0.03883,0.19417,9.281553,2.4217,0
0.40909,0.07,0.2,9.28,0.1676,1
0.63636,0.06863,0.14706,9.196078,3.8432,0
0.58333,0.1068,0.17476,8.737864,1.235,1
0.30435,0.07,0.21,8.36,1.2441,0
0.30435,0.06,0.2,8.42,0.0475,1
0.73913,0.05882,0.19608,8.166667,0.0159,0
0.43478,0.07843,0.16667,8.058824,0.3765,1
0.52174,0.09804,0.17647,7.539216,0.0784,1
0.3913,0.05825,0.20388,7.553398,2.9232,1
0.3913,0.05941,0.20792,7.534653,0.2038,0
0.63636,0.10577,0.13462,7.153846,0.1543,1
0.3913,0.07,0.2,7.16,1.9211,0
0.52174,0.07692,0.19231,6.855769,0.5714,1
0.68421,0.06,0.15,8.22,0.0214,0
0.54545,0.06863,0.19608,6.882353,3.8226,1
0.72727,0.07619,0.12381,6.87619,0.2451,0
0.65217,0.09804,0.18627,6.862745,0.1158,1
0.43478,0.09709,0.18447,6.640777,1.8609,0
0.56522,0.09709,0.16505,6.660194,0.162,0
0.63636,0.07921,0.13861,6.752475,0.5757,1
0.81818,0.12381,0.13333,6.790476,0.0268,0
0.5,0.08,0.19,6.76,3.7868,1
0.34783,0.05825,0.20388,6.757282,0.1145,0
0.59091,0.06863,0.15686,7,0.2465,0
0.43478,0.05825,0.20388,7.300971,0.1691,0
0.52174,0.09709,0.17476,7.300971,1.9979,0
0.54545,0.07,0.13,7.95,0.6412,1
0.33333,0.05769,0.21154,8.836538,0.3229,1
0.95238,0.10891,0.14851,8.079208,0.0283,0
0.47826,0.05941,0.18812,8.257426,4.3067,0
0.34783,0.08,0.2,8.48,0.1294,1
0.54545,0.08,0.18,8.82,0.2668,1
0.34783,0.0495,0.22772,8.80198,0.4708,0
0.45455,0.05941,0.18812,8.792079,0.1604,0
0.25,0.04902,0.22549,8.529412,3.0759,0
0.86364,0.07921,0.07921,7.851485,0.0232,1
0.56522,0.07921,0.11881,7.90099,0.4826,1
0.43478,0.07,0.2,7.78,0.2364,1
0.43478,0.05825,0.20388,7.427184,2.9242,0
0.47826,0.08654,0.17308,6.201923,0.1098,0
0.3913,0.07767,0.21359,6,2.7151,0
0.86364,0.09,0.11,6,0.3945,1
0.65217,0.07767,0.15534,6,0.0183,0
0.30435,0.06863,0.22549,6,0.1953,0
0.54545,0.08,0.18,6,2.5694,1
0.52174,0.1,0.17,5.66,0.1001,0
0.52174,0.11881,0.16832,5.574257,2.5054,0
0.65217,0.09709,0.15534,5.543689,0.3632,1
0.63636,0.09,0.18,5.54,0.1789,0
0.58333,0.08571,0.15238,5.590476,2.378,0
0.80952,0.08911,0.16832,5.80198,0.0177,0
0.77273,0.09709,0.17476,5.456311,0.0995,1
0.5,0.09901,0.17822,5.306931,2.4415,0
0.61905,0.09,0.14,5.23,0.3368,0
0.69565,0.11538,0.17308,5,2.2159,1
0.95,0.13,0.12,5,0.0291,1
0.59091,0.09615,0.17308,5,0.0913,0
0.71429,0.11538,0.13462,5,0.3254,0
0.56522,0.12745,0.17647,5,2.3482,1
0.95,0.13462,0.08654,5,0.0205,0
0.54545,0.09,0.21,5,2.2152,0
0.7619,0.10891,0.11881,3.980198,0.3743,1
1,0.25243,0.07767,3.368932,0.0119,0
0.9,0.12871,0.15842,3.237624,2.6654,0
0.7,0.12,0.14,4.69,0.0963,0
0.85,0.13,0.11,3.56,0.4669,1
0.95238,0.23301,0.06796,3.912621,0.0038,0
0.71429,0.10784,0.17647,3.941176,3.2822,0
0.71429,0.13861,0.14851,4,0.1373,1
0.80952,0.11,0.14,4,0.5185,0
0.90476,0.22,0.1,3.71,0.0011,0
0.7619,0.12871,0.15842,3.663366,3.1637,0
0.72727,0.15385,0.13462,3.461538,0.1342,1
0.95,0.14,0.1,5.47,1.0442,1
1,0.23301,0.1068,2,0.0514,1
1,0.21154,0.05769,2,1.95,0
0.56522,0.06931,0.17822,8.683168,0.0416,1
0.33333,0.04808,0.19231,7.990385,0.2832,0
0.90476,0.19608,0.09804,2.764706,0.0679,1
0.95,0.13,0.11,3.23,2.7294,1
0.72727,0.16505,0.15534,3.650485,0.0765,0
0.95,0.17647,0.08824,3.696078,0.0518,0
0.95,0.16832,0.09901,3.564356,2.8985,1
0.85,0.21782,0.13861,3.138614,0.1476,1
0.68182,0.12621,0.12621,5.495146,0.2903,0
1,0.18447,0.05825,3.456311,2.3976,1
0.6,0.09901,0.13861,3.861386,0.0506,0
0.80952,0.16832,0.13861,3.772277,0.173,1
0.94737,0.19802,0.07921,2.70297,1.7,1
0.72727,0.12745,0.11765,9.72549,0.0958,0
0.66667,0.13861,0.13861,4.277228,0.4692,1
0.7619,0.11,0.16,4.99,2.6084,0
0.85714,0.22115,0.125,3.365385,0.1357,0
0.90476,0.10784,0.14706,5,1.4429,1
0.54545,0.09615,0.18269,5.663462,0.1104,1
0.45455,0.08824,0.17647,5.264706,0.0199,1
0.85,0.17647,0.14706,6.029412,0.1063,1
0.47826,0.07767,0.18447,6.883495,5.1039,0
0.68182,0.07767,0.15534,6.097087,1.5182,1
0.68182,0.10784,0.16667,6.176471,0.0576,1
0.61905,0.1,0.18,5.1,0.0662,1
0.81818,0.08824,0.12745,5.843137,0.438,1
0.45455,0.07921,0.18812,5.782178,0.0225,0
0.52381,0.1,0.16,5.37,3.1166,0
0.72727,0.08738,0.12621,6.165049,2.5075,1
0.59091,0.09,0.16,5.34,0.0299,1
0.72727,0.11,0.14,4.96,0.2818,1
0.66667,0.04902,0.18627,8.098039,0.017,1
0.68182,0.08738,0.13592,4.563107,2.3771,1
0.77273,0.13592,0.15534,3.796117,0.0209,1
0.80952,0.15,0.1,3.46,0.9357,1
0.85714,0.16667,0.10784,2.990196,0.0512,0
0.90476,0.21569,0.09804,3,0.1394,1
0.84211,0.16832,0.09901,3,0.1077,1
0.9,0.14851,0.10891,3,2.7552,0
0.85,0.16,0.14,3.24,0.1505,1
1,0.12745,0.11765,4.009804,0.0615,0
0.68182,0.13861,0.11881,4.613861,0.0664,1
0.66667,0.1165,0.13592,4.126214,3.0117,0
0.77273,0.09615,0.15385,5.596154,0.0511,0
0.54545,0.09615,0.18269,5.711538,0.6986,0
0.85,0.08654,0.13462,5.903846,0.0295,1
0.47826,0.06863,0.17647,6.058824,0.0445,0
0.63636,0.11,0.19,6.14,0.1104,1
0.45455,0.05825,0.16505,6.23301,4.7705,1
0.81818,0.2,0.11,3.34,0.1024,1
0.77273,0.06796,0.16505,6.84466,0.0487,1
0.47826,0.07,0.2,7.06,0.7702,1
0.68182,0.07921,0.16832,7.316832,0.0367,1
0.3913,0.06,0.22,7.39,0.0612,0
0.45455,0.07921,0.18812,7.940594,0.1521,0
0.3913,0.09,0.21,8.24,6.7376,1
0.47826,0.09804,0.16667,8.54902,0.0502,0
0.3913,0.04854,0.19417,8.524272,0.072,1
0.52381,0.03922,0.19608,8.411765,0.0252,0
0.68182,0.08,0.16,6.65,0.0322,1
0.59091,0.04808,0.16346,9.096154,0.0966,1
0.47826,0.08,0.18,9.41,1.1009,0
0.47826,0.05,0.2,9.69,0.0859,1
0.47826,0.07,0.18,9.82,0.0286,0
0.45455,0.08,0.2,9.85,0.1869,1
0.26087,0.06,0.22,9.86,8.0852,1
